estimate month crop	train	money-fx
industry submit proposal clevite	train	crude
mln year residual fuel demand mln	train	oilseed
potential continued suspension result	train	earn
net vs	train	earn
country temporarily suspend beef export	train	trade
briefcase explanation current	train	wpi
pct grace period seven year matsuya say	train	copper
dollar drop support dollar	train	crude
xebec say intend continue streamline	train	earn
shr ct vs ct	train	earn
prior completion recent exploration program	train	jobs
merchandise trade deficit tuesday	train	earn
shr ct vs ct	train	earn
exceed compaq personal computer canion	train	ship
gold bear deposit year ton	train	earn
sterivet laboratories ltd lt stvtf st qtr net	train	interest
billion franc	train	earn
revs billion vs billion	train	earn
fairly good quality accord trade source say	train	earn
u s treasury end night minister say	train	earn
obtain price equivalent intervention price	train	earn
net vs	train	coffee
vw say statement follow today supervisory board	train	earn
charge	train	bop
fall stagnate recent month datum february	train	earn
yesterday year low dlrs early january	train	acq
fleet financial group say	train	money-fx
alliance cpa say	train	earn
follow group seven meeting	train	dlr
profit year rise billion lira report	train	earn
qtly div ct vs ct prior qtr	train	money-fx
total membership exchange broker	train	l-cattle
ec launch anti dumping probe japanese chip	train	earn
previously announce price subject final	train	gnp
bundesbank call central bank cooperation	train	acq
meantime supersede say	train	earn
united cable television corp lt uct rd qtr net	train	corn
number worker take capital good sector	train	corn
quarter end	train	earn
record april	train	earn
eishiro saito chairman federation economic	train	earn
yesterday ec sugar tender mark change policy	train	earn
ccl industries purchase stake monobloc	train	acq
japan buy tonne canadian rapeseed	train	earn
net profit minority mln vs mln	train	earn
step saver datum systems inc	train	crude
a o smith corp lt smc set quarterly	train	acq
season vs month	train	trade
say edelman succeed force	train	acq
purolator courier	train	rubber
borg warner corp lt bor chicago manufacturer plastic	train	earn
remove quota u s beef citrus import	train	earn
total crude refined product spr stock rise	train	cotton
little indication year figure low	train	money-fx
name nil nil	train	sugar
exchange telecommunication	train	bop
economic fundamental exchange rate stability	train	sugar
council economic adviser chairman	train	grain
arbitrager say past comment dominion	train	acq
operator test downside	train	money-fx
exchange official say	train	earn
meet coil system corp lt met rd qtr feb net	train	earn
include sorghum millet pulse	train	coffee
raise mln guilde mln guilde	train	crude
mth	train	earn
o o p c nil nil nil nil	train	interest
todd say collective bargaining division effect	train	earn
revs vs	train	money-fx
bank japan buy small	train	gas
southmark lt sm offer special dividend	train	earn
negotiate increase holding u s engineering	train	interest
u s lawmaker propose canada share	train	earn
net vs	train	earn
protect shareholder unsolicted coercive attempt	train	corn
shr ct vs ct	train	crude
manila	train	acq
report earning mln dlrs dlrs share	train	acq
new share rank dividend declare	train	lead
stockpile decide sell help deficit	train	earn
shr dlrs vs dlrs	train	acq
programmable read memory chip unfairly low price	train	trade
eia say distillate stock unchanged gasoline crude mln	train	grain
beef accord march	train	dlr
dollar despite massive central bank intervention	train	acq
price quote fob herculaneum mo fob boss	train	interest
company tell analyst say april	train	crude
say	train	acq
italian source say italian act finance minister	train	earn
reduction close medical center consider	train	money-supply
revs mln vs mln	train	earn
local newspaper report japan agree hold talk	train	crude
company say expect profit operation	train	acq
communique clear lead nation want	train	earn
community sense loss	train	earn
exporter say conflict hurt	train	gold
mln tonne vs mln tonne month export	train	money-fx
deadline cause speculation	train	earn
european commission authorise	train	earn
waste recovery inc lt wrii th qtr net	train	money-fx
oswald say national computer quarter result	train	acq
tell reuter telephone interview trading	train	tin
trade balance register mln dlr surplus compare	train	acq
net mln vs mln	train	crude
pacific coast council recommend acceptance	train	earn
searle chairman sheldon gilgore say searle operating	train	acq
sequester share split mln share	train	cocoa
gr total	train	jobs
steel energy concern earn dlr	train	earn
contract barge customer heating oil new york harbor	train	palm-oil
agreement certain governmental approval approval	train	acq
follow	train	earn
group seven u s japan west germany france	train	earn
prospective buyer say share purchase	train	acq
come oil natural gas	train	earn
subsidiary	train	money-supply
entourage international inc say	train	earn
consultation london cocoa terminal market	train	ship
say fall half yen	train	interest
woolworth mln mln	train	earn
physical rubber trading launch coffee	train	crude
seven billion mark expect flow week	train	acq
lawson say financial market believe japanese	train	acq
bag price kg	train	grain
manila court yesterday issue injunction bar ucpb	train	money-fx
kim say sudden rise surplus cause inflation	train	acq
say bergen richard corp exercise warrant buy	train	earn
building block specialty product	train	earn
term economy billion dlrs	train	money-supply
own undeveloped gold project	train	earn
talk unlikely delay imposition tariff	train	trade
vornado inc lt vno th qtr jan net	train	coffee
foster stability exchange rate	train	acq
dls month	train	earn
international trade industry miti hold day	train	earn
wheat	train	earn
distiller spokeswoman say	train	acq
performance year stimulate sluggish	train	crude
effect shipping movement	train	earn
centerre bancorp lt ctbc st qtr net	train	earn
mln tonne vs mln tonne month	train	earn
currency look stable	train	earn
detect microoganism	train	interest
french spanish interest erode profit margin	train	earn
intervene market strongly ensure exchange	train	earn
brazil operate free trade source say	train	acq
mln dlrs pct asset end	train	earn
reduce budget deficit	train	earn
shr profit nil vs loss dlrs	train	earn
dlrs share southmark say	train	crude
say japan tell u s agriculture secretary richard lyng	train	acq
know come takeover attempt	train	bop
seriousness outbreak veterinary committee	train	crude
mth	train	crude
year	train	trade
year oil minister sheikh ali al khalifa al sabah	train	earn
share de los angeles tell sec company retain	train	acq
well originally expect beginning	train	interest
soviet coarse grain production estimate	train	veg-oil
dlrs takeover basis dlrs earning	train	interest
domestic use vs month usage	train	earn
avg shrs vs	train	earn
say	train	earn
highland valley british columbia hold affiliate cominco	train	corn
production transport problem lack spanish	train	acq
indicate year	train	acq
center south crop estimate tonne	train	earn
stoltenberg see move strengthen paris accord	train	acq
unfavorable weather condition	train	acq
yen see rise g communique	train	alum
take place month	train	trade
reporter japanese government appraise loan	train	crude
repeatedly say concentrate expand u s	train	acq
communique say minister governor reaffirm	train	sugar
bank england say forecast	train	earn
minister kakuei tanaka key mpt influence	train	acq
end day period	train	orange
manage director international monetary fund	train	earn
agreement issue effect security	train	acq
isuzu motor ltd lt isum t pay	train	crude
group obtain financing	train	earn
key gatt member state	train	earn
dlrs share quarter year ago	train	interest
adequate level elaborate	train	acq
andover express interest acquire company	train	palm-oil
raw sugar jetty weighhouse	train	earn
planning say pace john dosher	train	earn
total use	train	earn
stabilize currency	train	earn
know end	train	earn
commission say believe association give	train	corn
